startup,NN
manipulate,VB
videoshttps,NNS
t.co,NN
Jax9qYfkqG,NN
Fri,NNP
Aug,NNP
CDT,NNP
null,896120051018850304,-1,NN
null,-1,NNP
,7,NNP
<a href="http://www.socialflow.com" rel="nofollow">,NNP
SocialFlow,NNP
</a>,NNP
http://www.socialflow.com,SocialFlow,NNP
CNN,NNP
Motorcyclist,NNP
Matthew,NNP
Murray,NNP
is,VBZ
recovering,VBG
driving,VBG
250-foot,JJ
cliff,NN
https://t.co/rLuVrzoZOk,en,Fri,NN
Aug,NN
CDT,NNP
null,896120050553245696,-1,NN
null,-1,NNP
,7,NNP
<a href="http://www.socialflow.com" rel="nofollow">,NNP
SocialFlow,NNP
</a>,NNP
http://www.socialflow.com,SocialFlow,NNP
The,NNP
New,NNP
Yorker,NNP
Feel,NNP
story,NN
magazine,NN
Reach,VB
themail@newyorker.com,NN
publish,VB
letter,NN
https://t.co/yFynUnrd6R,en,Fri,NN
Aug,NN
CDT,NNP
null,896120046249951232,-1,NN
null,-1,NNP
,2,NNP
<a href="http://www.socialflow.com" rel="nofollow">,NNP
SocialFlow,NNP
</a>,NNP
http://www.socialflow.com,SocialFlow,NNP
Heidi,NNP
Belleau,NNP
RT,NN
@Michellelanious,NN
's,VBZ
Sunni,JJ
Muslim,JJ
country,NN
deciding,VBG
hey,NN
transpeople,NN
are,VBP
people,NNS
be,VB
treated,VBN
@twt_LGBT,NN
Fri,NNP
Aug,NNP
CDT,NNP
null,896120022862405632,-1,NN
null,JJ
,895853546393960448,118,NN
<a href="http://twitter.com/download/iphone" rel="nofollow">,NNP
Twitter,NNP
iPhone,NNP
</a>,NNP
http://twitter.com/download/iphone,Twitter,NNP
iPhone,NNP
Heidi,NNP
Belleau,NNP
My,NNP
kid,NN
had,VBD
lemonade,NN
stand,NN
today,NN
fire,NN
department,NN
showed,VBD
engine,NN
thought,VBD
was,VBD
AMAZING,NNP
Fri,NNP
Aug,NNP
CDT,NNP
null,896118679062040576,-1,NN
null,-1,NNP
,0,NNP
<a href="http://twitter.com/download/iphone" rel="nofollow">,NNP
Twitter,NNP
iPhone,NNP
</a>,NNP
http://twitter.com/download/iphone,Twitter,NNP
iPhone,NNP
The,NNP
New,NNP
York,NNP
Times,NNP
North,NNP
Korea,NNP
military,JJ
advances,NNS
Trump,NNP
volatile,JJ
response,NN
complicate,VB
Japan,NNP
alliance,NN
U.S.,NNP
https://t.co/FWW0sXLruO,en,Fri,NN
Aug,NN
CDT,NNP
null,896118282075361280,-1,NN
null,-1,NNP
,69,NNP
<a href="http://www.socialflow.com" rel="nofollow">,NNP
SocialFlow,NNP
</a>,NNP
http://www.socialflow.com,SocialFlow,NNP
CNN,NNP
Be,VBP
careful,JJ
fidget,JJ
spinners,NNS
government,NN
safety,NN
group,NN
warns,VBZ
https://t.co/Qfg9T13n1R,NN
https://t.co/GscJU5rcsM,en,Fri,NN
Aug,NN
CDT,NNP
null,896117527524155392,-1,NN
null,-1,NN
http://www.socialflow.com,SocialFlow,NNP
Mashable,NNP
quick,JJ
tour,NN
best,JJS
new,JJ
emoji,NNS
https://t.co/SO4QiWrJL6,NN
https://t.co/5faD0AQ9Ij,en,Fri,NN
Aug,NN
CDT,NNP
null,896117070928125952,-1,NN
null,-1,NN
http://www.socialflow.com,SocialFlow,NN
Best,NN
Buy,JJ
RT,NN
@SamGolbach,NN
Pranking,VBG
roommate,NN
awesome,JJ
@HP,NN
Sprocket,NN
@BestBuy,NN
Check,VB
https://t.co/c4v2fe2Isc,NN
get,VB
printing,NN
#ad,NN
Fri,NNP
Aug,NNP
CDT,NNP
null,896116762470633472,-1,NN
null,-1,NN
Web,NN
Client,NN
</a>,NN
http://twitter.com,Twitter,NN
Web,NN
Client,NNP
Wall,NNP
Street,NNP
Journal,NNP
HBO,NNP
data,NNS
breach,NN
highlights,VBZ
vulnerabilities,NNS
unique,JJ
entertainment,NN
industry,NN
https://t.co/duSJ1RFgPx,en,Fri,NN
Aug,NN
CDT,NNP
null,896116557545324545,-1,NN
null,-1,NNP
,18,NNP
<a href="http://www.socialflow.com" rel="nofollow">,NNP
SocialFlow,NNP
</a>,NNP
http://www.socialflow.com,SocialFlow,NNP
Stephen,NNP
King,NNP
RT,NN
@MrMercedesTV,NN
Blood,NNP
is,VBZ
thicker,JJR
chocolate,NN
Aug,NN
CDT,NNP
null,896116179890192384,-1,NN
null,-1,NNP
,65,NNP
<a href="https://mobile.twitter.com" rel="nofollow">,NNP
Twitter,NNP
Lite,NNP
</a>,NNP
https://mobile.twitter.com,Twitter,NNP
Lite,NNP
The,NNP
White,NNP
House,NNP
Watch,NNP
LIVE,NNP
@SecretaryAcosta,NN
@BetsyDeVosED,NN
participate,VBP
briefing,NN
workforce,NN
development,NN
https://t.co/3LZMSmEikn,en,Fri,NNP
Aug,NNP
CDT,NNP
null,896115976369864704,-1,NN
null,-1,NNP
,79,NNP
<a href="https://www.whitehouse.gov/" rel="nofollow">,NNP
WH,NNP
Digital,NNP
</a>,NNP
https://www.whitehouse.gov/,WH,NNP
Digital,NNP
The,NNP
New,NNP
York,NNP
Times,NNP
Glen,NNP
Campbell,NNP
died,VBD
Tuesday,NNP
sang,VBD
voice,NN
American,NNP
Everyman,NNP
songs,NNS
highlight,VBP
talent,NN
https://t.co/MDR8rWJ1G0,en,Fri,NN
Aug,NN
CDT,NNP
null,896115273954017281,-1,NN
null,-1,NNP
,64,NNP
<a href="http://www.socialflow.com" rel="nofollow">,NNP
SocialFlow,NNP
</a>,NNP
http://www.socialflow.com,SocialFlow,NNP
The,NNP
New,NNP
Yorker,NNP
RT,NN
@tnypoetry,NN
Read,NNP
Galway,NNP
Kinnell,NNP
poem,NN
full,JJ
https://t.co/AexPThtCc7,NN
https://t.co/UzyDOkStjd,en,Fri,NN
Aug,NN
CDT,NNP
null,896115270875439105,-1,NN
null,-1,NNP
,12,NNP
<a href="http://bufferapp.com" rel="nofollow">,NNP
Buffer,NNP
</a>,NNP
http://bufferapp.com,Buffer,NNP
Publishers,NNP
Weekly,NNP
Stop,NNP
Using,VBG
Autistic,JJ
Characters,NNS
Plot,NN
Devices,NNP
|,NNP
@ElectricLit,NNP
https://t.co/r4UnT0oH0k,en,Fri,NNP
Aug,NNP
CDT,NNP
null,896114274384265218,-1,NN
null,-1,NNP
,10,NNP
<a href="http://www.hootsuite.com" rel="nofollow">,NNP
Hootsuite,NNP
</a>,NNP
http://www.hootsuite.com,Hootsuite,NNP
The,NNP
Associated,NNP
Press,NNP
RT,NN
@APEastRegion,NN
doctors,NNS
nurses,NNS
others,NNS
sign,VBP
letter,NN
objecting,VBG
Cleveland,NNP
Clinic,NNP
fundraiser,NN
Trump,NNP
Mar-a-Lago,NNP
Story,NNP
https,NNS
Fri,NNP
Aug,NNP
CDT,NNP
null,896114264934563840,-1,NN
null,-1,JJ
,53,NN
http://www.socialflow.com,SocialFlow,NN
